ensembl_id,entrez_id,hgnc_symbol,hgnc_name,cytogenetic_location,uni_protein_id,gene_biotype
ENSG00000241792,,,,,,
ENSG00000201827,,,,,,
ENSG00000211716,,,,,,
ENSG00000154743,80746.0,TSEN2,tRNA splicing endonuclease subunit 2,3p25.2,A0A024R2H2,protein_coding
ENSG00000252154,,,,,,
ENSG00000242180,282763.0,OR51B5,olfactory receptor family 51 subfamily B member 5,11p15.4,Q05CQ2,protein_coding
ENSG00000259261,,,,,,
ENSG00000189362,100131211.0,NEMP2,nuclear envelope integral membrane protein 2,2q32.2,A6NFY4,protein_coding
ENSG00000131669,4814.0,NINJ1,ninjurin 1,9q22.31,Q92982,protein_coding
ENSG00000259453,,,,,,
ENSG00000139112,23710.0,GABARAPL1,GABA type A receptor associated protein like 1,12p13.2,A0A024RAP5,protein_coding
ENSG00000155749,130540.0,ALS2CR12,amyotrophic lateral sclerosis 2 chromosome region 12,2q33.1,Q96Q35,protein_coding
ENSG00000064763,55711.0,FAR2,fatty acyl-CoA reductase 2,12p11.22,A0A024RAW7,protein_coding
ENSG00000119574,84878.0,ZBTB45,zinc finger and BTB domain containing 45,19q13.43,A0A024R4T8,protein_coding
ENSG00000160214,8568.0,RRP1,ribosomal RNA processing 1,21q22.3,P56182,protein_coding
ENSG00000258130,613038.0,LOC613038,SAGA complex associated factor 29 pseudogene,16p11.2,,protein_coding
ENSG00000244101,,,,,,
ENSG00000205495,119679.0,OR52J3,olfactory receptor family 52 subfamily J member 3,11p15.4,Q8NH60,protein_coding
ENSG00000256176,,,,,,
ENSG00000212144,,,,,,
ENSG00000199705,,,,,,
ENSG00000254771,,,,,,
ENSG00000173389,132141.0,IQCF1,IQ motif containing F1,3p21.2,Q8N6M8,protein_coding
ENSG00000252457,,,,,,
ENSG00000233802,729384.0,TRIM49D2,tripartite motif containing 49D2,11q14.3,C9J1S8,protein_coding
ENSG00000153531,113622.0,ADPRHL1,ADP-ribosylhydrolase like 1,13q34,Q8NDY3,protein_coding
ENSG00000254981,,,,,,
ENSG00000201356,,,,,,
ENSG00000126545,1446.0,CSN1S1,casein alpha s1,4q13.3,P47710,protein_coding
ENSG00000163545,81788.0,NUAK2,NUAK family kinase 2,1q32.1,B4E0Y5,protein_coding
ENSG00000157514,1831.0,TSC22D3,TSC22 domain family member 3,Xq22.3,Q5JRJ2,protein_coding
ENSG00000175711,146712.0,B3GNTL1,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1",17q25.3,A0A024R8X6,protein_coding
ENSG00000164331,57763.0,ANKRA2,ankyrin repeat family A member 2,5q13.2,A0A024RAN7,protein_coding
ENSG00000188439,,,,,,
ENSG00000267558,,,,,,
ENSG00000070601,22844.0,FRMPD1,FERM and PDZ domain containing 1,9p13.2,Q5SYB0,protein_coding
ENSG00000224498,,,,,,
ENSG00000242515,54575.0,UGT1A10,UDP glucuronosyltransferase family 1 member A10,2q37.1,Q5DT02,protein_coding
ENSG00000176909,284358.0,MAMSTR,MEF2 activating motif and SAP domain containing transcriptional regulator,19q13.33,Q6ZN01,protein_coding
ENSG00000119487,79109.0,MAPKAP1,mitogen-activated protein kinase associated protein 1,9q33.3,Q9BPZ7,protein_coding
ENSG00000117697,25936.0,NSL1,"NSL1, MIS12 kinetochore complex component",1q32.3,Q96IY1,protein_coding
ENSG00000266738,100616307.0,MIR4757,microRNA 4757,2p24.1,,miRNA
ENSG00000186687,90624.0,LYRM7,LYR motif containing 7,5q23.3-q31.1,D6RBV5,protein_coding
ENSG00000243562,,,,,,
ENSG00000227071,101929548.0,FOCAD-AS1,FOCAD antisense RNA 1,9p21.3,,lincRNA
ENSG00000135046,301.0,ANXA1,annexin A1,9q21.13,P04083,protein_coding
ENSG00000237685,,,,,,
ENSG00000266638,,,,,,
ENSG00000264792,100616271.0,MIR4637,microRNA 4637,5p15.2,,miRNA
ENSG00000266058,,,,,,
ENSG00000168010,89849.0,ATG16L2,autophagy related 16 like 2,11q13.4,Q8NAA4,protein_coding
ENSG00000155495,9947.0,MAGEC1,MAGE family member C1,Xq27.2,O60732,protein_coding
ENSG00000272254,,,,,,
ENSG00000241465,,,,,,
ENSG00000220494,,,,,,
ENSG00000237720,,,,,,
ENSG00000176748,283110.0,OR52Z1,olfactory receptor family 52 subfamily Z member 1 (gene/pseudogene),11p15.4,,polymorphic_pseudogene
ENSG00000213641,,,,,,
ENSG00000199470,,,,,,
ENSG00000071189,23161.0,SNX13,sorting nexin 13,7p21.1,A0A024R9Z9,protein_coding
ENSG00000169249,8233.0,ZRSR2,"zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2",Xp22.2,Q15696,protein_coding
ENSG00000207034,,,,,,
ENSG00000253499,,,,,,
ENSG00000268948,,,,,,
ENSG00000256752,,,,,,
ENSG00000259819,,,,,,
ENSG00000188460,,,,,,
ENSG00000202566,693122.0,MIR421,microRNA 421,Xq13.2,,miRNA
ENSG00000261245,,,,,,
ENSG00000258379,,,,,,
ENSG00000271602,,,,,,
ENSG00000064886,1117.0,CHI3L2,chitinase 3 like 2,1p13.2,Q15782,protein_coding
ENSG00000236024,101929437.0,PRRX2-AS1,PRRX2 antisense RNA 1,9q34.11,,antisense
ENSG00000255946,,,,,,
ENSG00000001630,1595.0,CYP51A1,cytochrome P450 family 51 subfamily A member 1,7q21.2,A0A0C4DFL7,protein_coding
ENSG00000271113,,,,,,
ENSG00000177888,360023.0,ZBTB41,zinc finger and BTB domain containing 41,1q31.3,Q5SVQ8,protein_coding
ENSG00000237917,,,,,,
ENSG00000197860,54557.0,SGTB,small glutamine rich tetratricopeptide repeat containing beta,5q12.3,Q96EQ0,protein_coding
ENSG00000233232,728734.0,NPIPB8,nuclear pore complex interacting protein family member B8,16p11.2,E9PQR5,protein_coding
ENSG00000264216,,,,,,
ENSG00000261924,,,,,,
ENSG00000229405,,,,,,
ENSG00000230437,,,,,,
ENSG00000251339,,,,,,
ENSG00000183255,754.0,PTTG1IP,PTTG1 interacting protein,21q22.3,B4DPZ0,protein_coding
ENSG00000187867,342979.0,PALM3,paralemmin 3,19p13.12,A6NDB9,protein_coding
ENSG00000163485,134.0,ADORA1,adenosine A1 receptor,1q32.1,P30542,protein_coding
ENSG00000226036,,,,,,
ENSG00000265102,100500904.0,MIR3942,microRNA 3942,15q14,,miRNA
ENSG00000187953,441194.0,PMS2CL,PMS2 C-terminal like pseudogene,7p22.1,,transcribed_unprocessed_pseudogene
ENSG00000179046,205860.0,TRIML2,tripartite motif family like 2,4q35.2,B7ZLC3,protein_coding
ENSG00000130414,4705.0,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,2q37.3,A0A024R4B3,protein_coding
ENSG00000241360,57026.0,PDXP,pyridoxal phosphatase,22q13.1,A0A024R1I3,protein_coding
ENSG00000267666,,,,,,
ENSG00000121579,80218.0,NAA50,"N(alpha)-acetyltransferase 50, NatE catalytic subunit",3q13.31,E7EQ69,protein_coding
ENSG00000078618,4898.0,NRDC,nardilysin convertase,1p32.3,O43847,protein_coding
ENSG00000228618,,,,,,
ENSG00000196277,2917.0,GRM7,glutamate metabotropic receptor 7,3p26.1,B2R693,protein_coding
ENSG00000214035,,,,,,
ENSG00000164794,27012.0,KCNV1,potassium voltage-gated channel modifier subfamily V member 1,8q23.2,Q6PIU1,protein_coding
ENSG00000180806,3225.0,HOXC9,homeobox C9,12q13.13,A0A024RAZ6,protein_coding
ENSG00000135472,23017.0,FAIM2,Fas apoptotic inhibitory molecule 2,12q13.12,Q9BWQ8,protein_coding
ENSG00000214087,339231.0,ARL16,ADP ribosylation factor like GTPase 16,17q25.3,Q0P5N6,protein_coding
ENSG00000240499,,,,,,
ENSG00000223677,,,,,,
ENSG00000007866,7005.0,TEAD3,TEA domain transcription factor 3,6p21.31,Q99594,protein_coding
ENSG00000251590,,,,,,
ENSG00000231376,,,,,,
ENSG00000133317,85329.0,LGALS12,galectin 12,11q12.3,A0A140VK26,protein_coding
ENSG00000188185,,,,,,
ENSG00000261105,101927155.0,LMO7-AS1,LMO7 antisense RNA 1,13q22.2,,antisense
ENSG00000226339,,,,,,
ENSG00000240121,,,,,,
ENSG00000234907,,,,,,
ENSG00000252481,677768.0,SCARNA13,small Cajal body-specific RNA 13,14q32.13,,scaRNA
ENSG00000138892,164714.0,TTLL8,tubulin tyrosine ligase like 8,22q13.33,,protein_coding
ENSG00000252222,,,,,,
ENSG00000253475,,,,,,
ENSG00000199361,,,,,,
ENSG00000238097,101929337.0,LINC02037,long intergenic non-protein coding RNA 2037,3q29,,lincRNA
ENSG00000260953,,,,,,
ENSG00000264880,,,,,,
ENSG00000110880,23603.0,CORO1C,coronin 1C,12q24.11,Q9ULV4,protein_coding
ENSG00000261168,,,,,,
ENSG00000264288,,,,,,
ENSG00000224849,,,,,,
ENSG00000243601,,,,,,
ENSG00000271048,,,,,,
ENSG00000229931,,,,,,
ENSG00000253978,101927862.0,CTB-178M22.2,uncharacterized LOC101927862,5q34,,antisense
ENSG00000248192,,,,,,
ENSG00000252028,,,,,,
ENSG00000164733,1508.0,CTSB,cathepsin B,8p23.1,Q5HYG5,protein_coding
ENSG00000155506,23367.0,LARP1,La ribonucleoprotein domain family member 1,5q33.2,Q6PKG0,protein_coding
ENSG00000255966,,,,,,
ENSG00000196550,554282.0,FAM72C,family with sequence similarity 72 member C,1q21.1,H0Y354,protein_coding
ENSG00000255520,,,,,,
ENSG00000157087,491.0,ATP2B2,ATPase plasma membrane Ca2+ transporting 2,3p25.3,A0A024R2K6,protein_coding
ENSG00000235120,,,,,,
ENSG00000102316,10916.0,MAGED2,MAGE family member D2,Xp11.21,A0A024R9Y7,protein_coding
ENSG00000146122,23500.0,DAAM2,dishevelled associated activator of morphogenesis 2,6p21.2,Q86T65,protein_coding
ENSG00000102539,2862.0,MLNR,motilin receptor,13q14.2,O43193,protein_coding
ENSG00000117643,57134.0,MAN1C1,mannosidase alpha class 1C member 1,1p36.11,Q59G34,protein_coding
ENSG00000224341,,,,,,
ENSG00000148357,256158.0,HMCN2,hemicentin 2,9q34.11,,protein_coding
ENSG00000104998,9466.0,IL27RA,interleukin 27 receptor subunit alpha,19p13.12,Q6UWB1,protein_coding
ENSG00000256121,,,,,,
ENSG00000272377,,,,,,
ENSG00000137834,4091.0,SMAD6,SMAD family member 6,15q22.31,O43541,protein_coding
ENSG00000106299,8976.0,WASL,Wiskott-Aldrich syndrome like,7q31.32,O00401,protein_coding
ENSG00000256341,,,,,,
ENSG00000217889,,,,,,
ENSG00000213830,,,,,,
ENSG00000253663,,,,,,
ENSG00000263264,,,,,,
ENSG00000056998,8908.0,GYG2,glycogenin 2,Xp22.33,O15488,protein_coding
ENSG00000229316,,,,,,
ENSG00000159208,148523.0,CIART,circadian associated repressor of transcription,1q21.2,Q8N365,protein_coding
ENSG00000267252,101927433.0,LINC01255,long intergenic non-protein coding RNA 1255,18p11.21,,lincRNA
ENSG00000212433,,,,,,
ENSG00000166111,55530.0,SVOP,SV2 related protein,12q24.11,Q8N4V2,protein_coding
ENSG00000131885,,,,,,
ENSG00000165655,84858.0,ZNF503,zinc finger protein 503,10q22.2,Q96F45,protein_coding
ENSG00000138496,83666.0,PARP9,poly(ADP-ribose) polymerase family member 9,3q21.1,Q8IXQ6,protein_coding
ENSG00000223568,,,,,,
ENSG00000203321,,,,,,
ENSG00000169750,5881.0,RAC3,"ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)",17q25.3,P60763,protein_coding
ENSG00000207430,,,,,,
ENSG00000235938,,,,,,
ENSG00000179965,51333.0,ZNF771,zinc finger protein 771,16p11.2,B2R9V3,protein_coding
ENSG00000202273,,,,,,
ENSG00000259447,,,,,,
ENSG00000251880,,,,,,
ENSG00000200189,,,,,,
ENSG00000249681,,,,,,
ENSG00000127561,9143.0,SYNGR3,synaptogyrin 3,16p13.3,O43761,protein_coding
ENSG00000237539,,,,,,
ENSG00000144010,,,,,,
ENSG00000200591,,,,,,
ENSG00000188313,5359.0,PLSCR1,phospholipid scramblase 1,3q24,O15162,protein_coding
ENSG00000239513,100507274.0,LINC01210,long intergenic non-protein coding RNA 1210,3q22.3,,lincRNA
ENSG00000244116,,,,,,
ENSG00000066294,8832.0,CD84,CD84 molecule,1q23.3,Q9UIB8,protein_coding
ENSG00000213020,81856.0,ZNF611,zinc finger protein 611,19q13.41,Q8N823,protein_coding
ENSG00000222650,,,,,,
ENSG00000266619,100616352.0,MIR4642,microRNA 4642,6p21.1,,miRNA
ENSG00000132669,54453.0,RIN2,Ras and Rab interactor 2,20p11.23,Q8WYP3,protein_coding
ENSG00000187658,100190949.0,C5orf52,chromosome 5 open reading frame 52,5q33.3,A6NGY3,protein_coding
ENSG00000231882,104413892.0,F10-AS1,F10 antisense RNA 1,13q34,,antisense
ENSG00000239323,,,,,,
ENSG00000132394,60678.0,EEFSEC,"eukaryotic elongation factor, selenocysteine-tRNA specific",3q21.3,P57772,protein_coding
ENSG00000168890,129303.0,TMEM150A,transmembrane protein 150A,2p11.2,Q86TG1,protein_coding
ENSG00000259183,,,,,,
ENSG00000244234,,,,,,
ENSG00000239870,,,,,,
ENSG00000239664,,,,,,
ENSG00000236264,,,,,,
ENSG00000144554,2177.0,FANCD2,Fanconi anemia complementation group D2,3p25.3,A0A024R2G2,protein_coding
ENSG00000253469,101927908.0,LOC101927908,uncharacterized LOC101927908,5q34,,lincRNA
ENSG00000176946,51078.0,THAP4,THAP domain containing 4,2q37.3,Q8WY91,protein_coding
ENSG00000248124,,,,,,
ENSG00000237478,,,,,,
ENSG00000100304,23170.0,TTLL12,tubulin tyrosine ligase like 12,22q13.2,A0A024R4U3,protein_coding
ENSG00000143469,255928.0,SYT14,synaptotagmin 14,1q32.2,A1L3Y1,protein_coding
ENSG00000252779,,,,,,
ENSG00000184669,10819.0,OR7E14P,olfactory receptor family 7 subfamily E member 14 pseudogene,11p15.1,,transcribed_unprocessed_pseudogene
ENSG00000252932,,,,,,
ENSG00000251170,,,,,,
ENSG00000233250,,,,,,
ENSG00000180723,,,,,,
ENSG00000168724,134218.0,DNAJC21,DnaJ heat shock protein family (Hsp40) member C21,5p13.2,Q5F1R6,protein_coding
ENSG00000188877,,,,,,
ENSG00000205838,153657.0,TTC23L,tetratricopeptide repeat domain 23 like,5p13.2,Q6PF05,protein_coding
ENSG00000254361,,,,,,
ENSG00000270694,,,,,,
ENSG00000137776,79811.0,SLTM,SAFB like transcription modulator,15q22.1,Q9NWH9,protein_coding
ENSG00000272774,,,,,,
ENSG00000238508,,,,,,
ENSG00000220986,,,,,,
ENSG00000259291,109729181.0,ZNF710-AS1,ZNF710 antisense RNA 1,15q26.1,,antisense
ENSG00000271588,,,,,,
ENSG00000213076,,,,,,
ENSG00000225256,,,,,,
ENSG00000261728,,,,,,
ENSG00000249490,,,,,,
ENSG00000206889,,,,,,
ENSG00000239141,,,,,,
ENSG00000225492,400759.0,GBP1P1,guanylate binding protein 1 pseudogene 1,1p22.2,,transcribed_unprocessed_pseudogene
ENSG00000200815,,,,,,
ENSG00000211727,,,,,,
ENSG00000083067,80036.0,TRPM3,transient receptor potential cation channel subfamily M member 3,9q21.12-q21.13,Q6NW43,protein_coding
ENSG00000101160,1522.0,CTSZ,cathepsin Z,20q13.32,Q9UBR2,protein_coding
ENSG00000261037,,,,,,
ENSG00000233576,,,,,,
ENSG00000261350,,,,,,
ENSG00000145626,133688.0,UGT3A1,UDP glycosyltransferase family 3 member A1,5p13.2,A0A024R085,protein_coding
ENSG00000196226,,,,,,
ENSG00000213903,1241.0,LTB4R,leukotriene B4 receptor,14q12,Q15722,protein_coding
ENSG00000230343,,,,,,
ENSG00000239170,,,,,,
ENSG00000254366,,,,,,
ENSG00000268903,,,,,,
ENSG00000265032,,,,,,
ENSG00000231852,1589.0,CYP21A2,cytochrome P450 family 21 subfamily A member 2,6p21.33,P08686,protein_coding
ENSG00000196805,6701.0,SPRR2B,small proline rich protein 2B,1q21.3,P35325,protein_coding
ENSG00000188487,387755.0,INSC,inscuteable homolog (Drosophila),11p15.2,Q1MX18,protein_coding
ENSG00000196233,84458.0,LCOR,ligand dependent nuclear receptor corepressor,10q24.1,Q96JN0,protein_coding
ENSG00000272474,767565.0,SNORD113-5,"small nucleolar RNA, C/D box 113-5",14q32.31,,snoRNA
ENSG00000213994,,,,,,
ENSG00000271375,,,,,,
ENSG00000147885,3449.0,IFNA16,interferon alpha 16,9p21.3,P05015,protein_coding
ENSG00000256282,,,,,,
ENSG00000092051,84502.0,JPH4,junctophilin 4,14q11.2,Q96JJ6,protein_coding
ENSG00000227159,,,,,,
ENSG00000239576,,,,,,
ENSG00000187103,,,,,,
ENSG00000175691,58492.0,ZNF77,zinc finger protein 77,19p13.3,Q15935,protein_coding
ENSG00000203910,388649.0,C1orf146,chromosome 1 open reading frame 146,1p22.1,Q5VVC0,protein_coding
ENSG00000205412,,,,,,
ENSG00000231426,,,,,,
ENSG00000217897,,,,,,
ENSG00000184497,348013.0,TMEM255B,transmembrane protein 255B,13q34,Q8WV15,protein_coding
ENSG00000177144,,,,,,
ENSG00000161980,51728.0,POLR3K,RNA polymerase III subunit K,16p13.3,Q9Y2Y1,protein_coding
ENSG00000269011,,,,,,
ENSG00000177732,6666.0,SOX12,SRY-box 12,20p13,O15370,protein_coding
ENSG00000109684,116449.0,CLNK,cytokine dependent hematopoietic cell linker,4p16.1,Q7Z7G1,protein_coding
ENSG00000227206,,,,,,
ENSG00000269834,102724105.0,ZNF528-AS1,ZNF528 antisense RNA 1,19q13.41,,processed_transcript
ENSG00000174748,6138.0,RPL15,ribosomal protein L15,3p24.2,A0A024R2Q4,protein_coding
ENSG00000230451,,,,,,
ENSG00000226869,645591.0,LHFPL3-AS1,LHFPL3 antisense RNA 1,7q22.2,,processed_transcript
ENSG00000238813,,,,,,
ENSG00000107872,79176.0,FBXL15,F-box and leucine rich repeat protein 15,10q24.32,Q9H469,protein_coding
ENSG00000270799,,,,,,
ENSG00000243323,148713.0,PTPRVP,"protein tyrosine phosphatase, receptor type V, pseudogene",1q32.1,,processed_transcript
ENSG00000259217,,,,,,
ENSG00000228376,340508.0,GAS2L1P2,growth arrest specific 2 like 1 pseudogene 2,9q22.33,,transcribed_processed_pseudogene
ENSG00000250272,,,,,,
ENSG00000121742,10804.0,GJB6,gap junction protein beta 6,13q12.11,A0A024RDS4,protein_coding
ENSG00000171053,160065.0,PATE1,prostate and testis expressed 1,11q24.2,Q8WXA2,protein_coding
ENSG00000197915,388697.0,HRNR,hornerin,1q21.3,Q86YZ3,protein_coding
ENSG00000248554,,,,,,
ENSG00000184303,,,,,,
ENSG00000067177,5255.0,PHKA1,phosphorylase kinase regulatory subunit alpha 1,Xq13.1,P46020,protein_coding
ENSG00000260741,,,,,,
ENSG00000248827,,,,,,
ENSG00000181061,25994.0,HIGD1A,HIG1 hypoxia inducible domain family member 1A,3p22.1,Q9Y241,protein_coding
ENSG00000228723,101927416.0,SRGAP3-AS2,SRGAP3 antisense RNA 2,3p25.3,,antisense
ENSG00000235821,340198.0,IFITM4P,interferon induced transmembrane protein 4 pseudogene,6p22.1,,processed_pseudogene
ENSG00000237793,,,,,,
ENSG00000161202,1857.0,DVL3,dishevelled segment polarity protein 3,3q27.1,Q92997,protein_coding
ENSG00000178403,63973.0,NEUROG2,neurogenin 2,4q25,Q9H2A3,protein_coding
ENSG00000122859,50674.0,NEUROG3,neurogenin 3,10q22.1,Q9Y4Z2,protein_coding
ENSG00000111052,8825.0,LIN7A,"lin-7 homolog A, crumbs cell polarity complex component",12q21.31,O14910,protein_coding
ENSG00000166147,2200.0,FBN1,fibrillin 1,15q21.1,P35555,protein_coding
ENSG00000144339,23671.0,TMEFF2,transmembrane protein with EGF like and two follistatin like domains 2,2q32.3,Q9UIK5,protein_coding
ENSG00000260496,,,,,,
ENSG00000250214,,,,,,
ENSG00000253463,,,,,,
ENSG00000251253,,,,,,
ENSG00000076108,11176.0,BAZ2A,bromodomain adjacent to zinc finger domain 2A,12q13.3,F8VU39,protein_coding
ENSG00000273148,,,,,,
ENSG00000267542,,,,,,
ENSG00000241992,,,,,,
ENSG00000214045,,,,,,
ENSG00000167476,126306.0,JSRP1,junctional sarcoplasmic reticulum protein 1,19p13.3,Q96MG2,protein_coding
ENSG00000092096,51310.0,SLC22A17,solute carrier family 22 member 17,14q11.2,Q8WUG5,protein_coding
ENSG00000073905,,,,,,
ENSG00000118520,383.0,ARG1,arginase 1,6q23.2,P05089,protein_coding
ENSG00000244099,,,,,,
ENSG00000234233,,,,,,
ENSG00000258101,,,,,,
ENSG00000198173,442444.0,FAM47C,family with sequence similarity 47 member C,Xp21.1,Q5HY64,protein_coding
ENSG00000225239,,,,,,
ENSG00000250756,,,,,,
ENSG00000232650,105378934.0,LINC01780,long intergenic non-protein coding RNA 1780,1p12,,lincRNA
ENSG00000223958,,,,,,
ENSG00000163704,285368.0,PRRT3,proline rich transmembrane protein 3,3p25.3,Q5FWE3,protein_coding
ENSG00000231316,,,,,,
ENSG00000234571,,,,,,
ENSG00000254736,,,,,,
ENSG00000158483,55199.0,FAM86C1,family with sequence similarity 86 member C1,11q13.4,Q9NVL1,protein_coding
ENSG00000109424,7350.0,UCP1,uncoupling protein 1,4q31.1,P25874,protein_coding
ENSG00000182255,3739.0,KCNA4,potassium voltage-gated channel subfamily A member 4,11p14.1,P22459,protein_coding
ENSG00000214141,,,,,,
ENSG00000259607,,,,,,
ENSG00000223976,,,,,,
ENSG00000168032,956.0,ENTPD3,ectonucleoside triphosphate diphosphohydrolase 3,3p22.1,O75355,protein_coding
ENSG00000203505,,,,,,
ENSG00000175029,1488.0,CTBP2,C-terminal binding protein 2,10q26.13,P56545,protein_coding
ENSG00000272100,,,,,,
ENSG00000226540,,,,,,
ENSG00000109181,7365.0,UGT2B10,UDP glucuronosyltransferase family 2 member B10,4q13.2,P36537,protein_coding
ENSG00000226500,,,,,,
ENSG00000258083,130075.0,OR9A4,olfactory receptor family 9 subfamily A member 4,7q34,A0A126GVB1,protein_coding
ENSG00000121486,81627.0,TRMT1L,tRNA methyltransferase 1 like,1q25.3,B4DXX1,protein_coding
ENSG00000253898,103352670.0,LINC01419,long intergenic non-protein coding RNA 1419,8q21.13,,lincRNA
ENSG00000206337,10866.0,HCP5,HLA complex P5 (non-protein coding),6p21.33,,sense_overlapping
ENSG00000249231,643714.0,CASC16,cancer susceptibility 16 (non-protein coding),16q12.1-q12.2,,lincRNA
ENSG00000211783,,,,,,
ENSG00000259293,101928694.0,LIPC-AS1,LIPC antisense RNA 1,15q21.3,,antisense
ENSG00000123407,3228.0,HOXC12,homeobox C12,12q13.13,P31275,protein_coding
ENSG00000169432,6335.0,SCN9A,sodium voltage-gated channel alpha subunit 9,2q24.3,Q15858,protein_coding
ENSG00000231100,,,,,,
ENSG00000257609,,,,,,
ENSG00000016391,55349.0,CHDH,choline dehydrogenase,3p21.1,Q8NE62,protein_coding
ENSG00000128510,51200.0,CPA4,carboxypeptidase A4,7q32.2,Q9UI42,protein_coding
ENSG00000203546,,,,,,
ENSG00000271880,,,,,,
ENSG00000117614,25949.0,SYF2,SYF2 pre-mRNA splicing factor,1p36.11,O95926,protein_coding
ENSG00000132326,8864.0,PER2,period circadian clock 2,2q37.3,O15055,protein_coding
ENSG00000237128,105376468.0,LOC105376468,uncharacterized LOC105376468,10p12.1,,lincRNA
ENSG00000151962,166863.0,RBM46,RNA binding motif protein 46,4q32.1,Q8TBY0,protein_coding
ENSG00000232226,,,,,,
ENSG00000175329,91464.0,ISX,intestine specific homeobox,22q12.3,Q2M1V0,protein_coding
ENSG00000242209,,,,,,
ENSG00000273002,107985209.0,LOC107985209,uncharacterized LOC107985209,1q22,,antisense
ENSG00000196644,,,,,,
ENSG00000251537,,,,,,
ENSG00000235448,101929467.0,LURAP1L-AS1,LURAP1L antisense RNA 1,9p23,,antisense
ENSG00000230116,,,,,,
ENSG00000203666,84288.0,EFCAB2,EF-hand calcium binding domain 2,1q44,Q5VUJ9,protein_coding
ENSG00000243420,,,,,,
ENSG00000271676,,,,,,
ENSG00000201634,100033822.0,SNORD115-48,"small nucleolar RNA, C/D box 115-48",15q11.2,,snoRNA
ENSG00000250230,101927495.0,LOC101927495,uncharacterized LOC101927495,11q12.2,,lincRNA
ENSG00000252323,,,,,,
ENSG00000267615,,,,,,
ENSG00000228988,,,,,,
ENSG00000147202,1730.0,DIAPH2,diaphanous related formin 2,Xq21.33,O60879,protein_coding
ENSG00000249592,100129917.0,LOC100129917,uncharacterized LOC100129917,4p16.3,,antisense
ENSG00000120215,2315.0,MLANA,melan-A,9p24.1,Q16655,protein_coding
ENSG00000240601,,,,,,
ENSG00000136908,8818.0,DPM2,"dolichyl-phosphate mannosyltransferase subunit 2, regulatory",9q34.11,O94777,protein_coding
ENSG00000251300,,,,,,
ENSG00000183439,391712.0,TRIM61,tripartite motif containing 61,4q32.3,Q5EBN2,protein_coding
ENSG00000200516,,,,,,
ENSG00000237471,,,,,,
ENSG00000250606,,,,,,
ENSG00000213160,151230.0,KLHL23,kelch like family member 23,2q31.1,Q8NBE8,protein_coding
ENSG00000201096,,,,,,
ENSG00000236947,,,,,,
ENSG00000227868,729059.0,TEX46,testis expressed 46,1p36.12,H3BTG2,protein_coding
ENSG00000224670,,,,,,
ENSG00000254281,,,,,,
ENSG00000214367,79441.0,HAUS3,HAUS augmin like complex subunit 3,4p16.3,Q68CZ6,protein_coding
ENSG00000156509,286151.0,FBXO43,F-box protein 43,8q22.2,Q4G163,protein_coding
ENSG00000144040,94097.0,SFXN5,sideroflexin 5,2p13.2,B8ZZJ6,protein_coding
ENSG00000235604,,,,,,
ENSG00000183421,54101.0,RIPK4,receptor interacting serine/threonine kinase 4,21q22.3,Q96T11,protein_coding
